id	sentence	polarity	irony	chapter
4_153_593	Il gentiluomo, che stava in atto di degnazione forzata, e d’ira compressa, fu turbato da quelle parole; e, chinandosi verso l’inginocchiato, «alzatevi,» disse, con voce alterata: «l’offesa… il fatto veramente… ma l’abito che portate… non solo questo, ma anche per voi…	MIXED	0	4
4_154_594	S’alzi, padre…	POSITIVE	0	4
4_155_595	Mio fratello… non lo posso negare… era un cavaliere… era un uomo… un po’ impetuoso… un po’ vivo.	NEGATIVE	0	4
4_156_596	Ma tutto accade per disposizion di Dio.	POSITIVE	0	4
4_157_597	Non se ne parli più…	NEUTRAL	0	4
4_158_598	Ma, padre, lei non deve stare in codesta positura.»	POSITIVE	0	4
4_159_599	E, presolo per le braccia, lo sollevò.	POSITIVE	0	4
4_160_600	Fra Cristoforo, in piedi, ma col capo chino, rispose: «io posso dunque sperare che lei m’abbia concesso il suo perdono!	POSITIVE	0	4
4_161_601	E se l’ottengo da lei, da chi non devo sperarlo?	POSITIVE	0	4
4_162_602	Oh! s’io potessi sentire dalla sua bocca questa parola, perdono!»	POSITIVE	0	4
4_163_603	«Perdono?» disse il gentiluomo.	NEUTRAL	0	4
4_164_604	«Lei non ne ha più bisogno.	POSITIVE	0	4
4_165_605	Ma pure, poiché lo desidera, certo, certo, io le perdono di cuore, e tutti…»	POSITIVE	0	4
4_166_606	«Tutti! tutti!» gridarono, a una voce, gli astanti.	POSITIVE	0	4
4_167_607	Il volto del frate s’aprì a una gioia riconoscente, sotto la quale traspariva però ancora un’umile e profonda compunzione del male a cui la remissione degli uomini non poteva riparare.	MIXED	0	4
4_168_608	Il gentiluomo, vinto da quell’aspetto, e trasportato dalla commozione generale, gli gettò le braccia al collo, e gli diede e ne ricevette il bacio di pace.	POSITIVE	0	4
4_169_609	Un «bravo! bene!» scoppiò da tutte le parti della sala; tutti si mossero, e si strinsero intorno al frate.	POSITIVE	0	4
4_170_610	Intanto vennero servitori, con gran copia di rinfreschi.	NEUTRAL	0	4
4_171_611	Il gentiluomo si raccostò al nostro Cristoforo, il quale faceva segno di volersi licenziare, e gli disse: «padre, gradisca qualche cosa; mi dia questa prova d’amicizia.»	POSITIVE	0	4
4_172_612	E si mise per servirlo prima d’ogni altro; ma egli, ritirandosi, con una certa resistenza cordiale, «queste cose,» disse, «non fanno più per me; ma non sarà mai ch’io rifiuti i suoi doni.	POSITIVE	0	4
4_173_613	Io sto per mettermi in viaggio: si degni di farmi portare un pane, perché io possa dire d’aver goduto la sua carità, d’aver mangiato il suo pane, e avuto un segno del suo perdono.»	POSITIVE	0	4
4_174_614	Il gentiluomo, commosso, ordinò che così si facesse; e venne subito un cameriere, in gran gala, portando un pane sur un piatto d’argento, e lo presentò al padre; il quale, presolo e ringraziato, lo mise nella sporta.	POSITIVE	0	4
4_175_615	Chiese quindi licenza; e, abbracciato di nuovo il padron di casa, e tutti quelli che, trovandosi più vicini a lui, poterono impadronirsene un momento, si liberò da essi a fatica; ebbe a combatter nell’anticamere, per isbrigarsi da’ servitori, e anche da’ bravi, che gli baciavano il lembo dell’abito, il cordone, il cappuccio; e si trovò nella strada, portato come in trionfo, e accompagnato da una folla di popolo, fino a una porta della città; d’onde uscì, cominciando il suo pedestre viaggio, verso il luogo del suo noviziato.	POSITIVE	0	4
4_176_616	Il fratello dell’ucciso, e il parentado, che s’erano aspettati d’assaporare in quel giorno la trista gioia dell’orgoglio, si trovarono in vece ripieni della gioia serena del perdono e della benevolenza.	POSITIVE	0	4
4_177_617	La compagnia si trattenne ancor qualche tempo, con una bonarietà e con una cordialità insolita, in ragionamenti ai quali nessuno era preparato, andando là.	POSITIVE	0	4
4_178_618	In vece di soddisfazioni prese, di soprusi vendicati, d’impegni spuntati, le lodi del novizio, la riconciliazione, la mansuetudine furono i temi della conversazione.	POSITIVE	0	4
4_179_619	E taluno, che, per la cinquantesima volta, avrebbe raccontato come il conte Muzio suo padre aveva saputo, in quella famosa congiuntura, far stare a dovere il marchese Stanislao, ch’era quel rodomonte che ognun sa, parlò in vece delle penitenze e della pazienza mirabile d’un fra Simone, morto molt’anni prima.	POSITIVE	0	4
4_180_620	Partita la compagnia, il padrone, ancor tutto commosso, riandava tra sé, con maraviglia, ciò che aveva inteso, ciò ch’egli medesimo aveva detto; e borbottava tra i denti: – diavolo d’un frate! (bisogna bene che noi trascriviamo le sue precise parole) – diavolo d’un frate! se rimaneva lì in ginocchio, ancora per qualche momento, quasi quasi gli chiedevo scusa io, che m’abbia ammazzato il fratello. –	MIXED	0	4
4_181_621	La nostra storia nota espressamente che, da quel giorno in poi, quel signore fu un po’ men precipitoso, e un po’ più alla mano.	POSITIVE	0	4
4_182_622	Il padre Cristoforo camminava, con una consolazione che non aveva mai più provata, dopo quel giorno terribile, ad espiare il quale tutta la sua vita doveva esser consacrata.	POSITIVE	0	4
4_183_623	Il silenzio ch’era imposto a’ novizi, l’osservava, senza avvedersene, assorto com’era, nel pensiero delle fatiche, delle privazioni e dell’umiliazioni che avrebbe sofferte, per iscontare il suo fallo.	NEGATIVE	0	4
4_184_624	Fermandosi, all’ora della refezione, presso un benefattore, mangiò, con una specie di voluttà, del pane del perdono: ma ne serbò un pezzo, e lo ripose nella sporta, per tenerlo, come un ricordo perpetuo.	POSITIVE	0	4
4_185_625	Non è nostro disegno di far la storia della sua vita claustrale: diremo soltanto che, adempiendo, sempre con gran voglia, e con gran cura, gli ufizi che gli venivano ordinariamente assegnati, di predicare e d’assistere i moribondi, non lasciava mai sfuggire un’occasione d’esercitarne due altri, che s’era imposti da sé: accomodar differenze, e proteggere oppressi.	POSITIVE	0	4
4_186_626	In questo genio entrava, per qualche parte, senza ch’egli se n’avvedesse, quella sua vecchia abitudine, e un resticciolo di spiriti guerreschi, che l’umiliazioni e le macerazioni non avevan potuto spegner del tutto.	MIXED	0	4
4_187_627	Il suo linguaggio era abitualmente umile e posato; ma, quando si trattasse di giustizia o di verità combattuta, l’uomo s’animava, a un tratto, dell’impeto antico, che, secondato e modificato da un’enfasi solenne, venutagli dall’uso del predicare, dava a quel linguaggio un carattere singolare.	MIXED	0	4
4_188_628	Tutto il suo contegno, come l’aspetto, annunziava una lunga guerra, tra un’indole focosa, risentita, e una volontà opposta, abitualmente vittoriosa, sempre all’erta, e diretta da motivi e da ispirazioni superiori.	MIXED	0	4
4_189_629	Un suo confratello ed amico, che lo conosceva bene, l’aveva una volta paragonato a quelle parole troppo espressive nella loro forma naturale, che alcuni, anche ben educati, pronunziano, quando la passione trabocca, smozzicate, con qualche lettera mutata; parole che, in quel travisamento, fanno però ricordare della loro energia primitiva.	MIXED	0	4
4_190_630	Se una poverella sconosciuta, nel tristo caso di Lucia, avesse chiesto l’aiuto del padre Cristoforo, egli sarebbe corso immediatamente.	POSITIVE	0	4
4_191_631	Trattandosi poi di Lucia, accorse con tanta più sollecitudine, in quanto conosceva e ammirava l’innocenza di lei, era già in pensiero per i suoi pericoli, e sentiva un’indegnazione santa, per la turpe persecuzione della quale era divenuta l’oggetto.	MIXED	0	4
4_192_632	Oltre di ciò, avendola consigliata, per il meno male, di non palesar nulla, e di starsene quieta, temeva ora che il consiglio potesse aver prodotto qualche tristo effetto; e alla sollecitudine di carità, ch’era in lui come ingenita, s’aggiungeva, in questo caso, quell’angustia scrupolosa che spesso tormenta i buoni.	MIXED	0	4
4_193_633	Ma, intanto che noi siamo stati a raccontare i fatti del padre Cristoforo, è arrivato, s’è affacciato all’uscio; e le donne, lasciando il manico dell’aspo che facevan girare e stridere, si sono alzate, dicendo, a una voce: «oh padre Cristoforo! sia benedetto!»	POSITIVE	0	4
8_1_634	– Carneade!	NEUTRAL	0	8
8_2_635	Chi era costui? – ruminava tra sé don Abbondio seduto sul suo seggiolone, in una stanza del piano superiore, con un libricciolo aperto davanti, quando Perpetua entrò a portargli l'imbasciata.	NEUTRAL	0	8
8_3_636	– Carneade! questo nome mi par bene d'averlo letto o sentito; doveva essere un uomo di studio, un letteratone del tempo antico: è un nome di quelli; ma chi diavolo era costui? –	NEGATIVE	0	8
8_4_637	Tanto il pover'uomo era lontano da preveder che burrasca gli si addensasse sul capo!	NEGATIVE	0	8
8_5_638	Bisogna sapere che don Abbondio si dilettava di leggere un pochino ogni giorno; e un curato suo vicino, che aveva un po'di libreria, gli prestava un libro dopo l'altro, il primo che gli veniva alle mani.	NEUTRAL	0	8
8_6_639	Quello su cui meditava in quel momento don Abbondio, convalescente della febbre dello spavento, anzi più guarito (quanto alla febbre) che non volesse lasciar credere, era un panegirico in onore di san Carlo, detto con molta enfasi, e udito con molta ammirazione nel duomo di Milano, due anni prima.	NEUTRAL	0	8
8_7_640	Il santo v'era paragonato, per l'amore allo studio, ad Archimede; e fin qui don Abbondio non trovava inciampo; perché Archimede ne ha fatte di così curiose, ha fatto dir tanto di sé, che, per saperne qualche cosa, non c'è bisogno d'un'erudizione molto vasta.	NEUTRAL	0	8
8_8_641	Ma, dopo Archimede, l'oratore chiamava a paragone anche Carneade: e lì il lettore era rimasto arrenato.	NEGATIVE	0	8
8_9_642	In quel momento entrò Perpetua ad annunziar la visita di Tonio.	NEUTRAL	0	8
8_10_643	«A quest'ora?» disse anche don Abbondio, com'era naturale.	NEUTRAL	0	8
8_11_644	«Cosa vuole?	NEUTRAL	0	8
8_12_645	Non hanno discrezione: ma se non lo piglia al volo…»	NEGATIVE	0	8
8_13_646	«Già: se non lo piglio ora, chi sa quando lo potrò pigliare!	NEGATIVE	0	8
8_14_647	Fatelo venire… 	NEUTRAL	0	8
8_15_648	Ehi! ehi! siete poi ben sicura che sia proprio lui?»	NEGATIVE	0	8
8_16_649	«Diavolo!» rispose Perpetua, e scese; aprì l'uscio, e disse: «dove siete?»	NEUTRAL	0	8
8_17_650	Tonio si fece vedere; e, nello stesso tempo, venne avanti anche Agnese, e salutò Perpetua per nome.	NEUTRAL	0	8
8_18_651	«Buona sera, Agnese,» disse Perpetua: «di dove si viene, a quest'ora?»	NEUTRAL	0	8
8_19_652	«Vengo da…» e nominò un paesetto vicino.	NEUTRAL	0	8
8_20_653	«E se sapeste…» continuò: «mi son fermata di più appunto in grazia vostra.»	POSITIVE	0	8
8_21_654	«Oh perché?» domandò Perpetua; e voltandosi a' due fratelli, «entrate,» disse, «che vengo anch'io.»	NEUTRAL	0	8
8_22_655	«Perché,» rispose Agnese, «una donna di quelle che non sanno le cose, e voglion parlare… credereste? s'ostinava a dire che voi non vi siete maritata con Beppe Suolavecchia, né con Anselmo Lunghigna, perché non v'hanno voluta.	NEGATIVE	0	8
8_23_656	Io sostenevo che siete stata voi che gli avete rifiutati, l'uno e l'altro…»	NEUTRAL	0	8
8_24_657	«Sicuro.	NEUTRAL	0	8
8_25_658	Oh la bugiarda! la bugiardona!	NEGATIVE	0	8
8_26_659	Chi è costei?»	NEGATIVE	0	8
8_27_660	«Non me lo domandate, che non mi piace metter male.»	NEGATIVE	0	8
8_28_661	«Me lo direte, me l'avete a dire: oh la bugiarda!»	NEGATIVE	0	8
8_29_662	«Basta… ma non potete credere quanto mi sia dispiaciuto di non saper bene tutta la storia, per confonder colei.»	NEGATIVE	0	8
8_30_663	«Guardate se si può inventare, a questo modo!» esclamò di nuovo Perpetua; e riprese subito: «in quanto a Beppe, tutti sanno, e hanno potuto vedere…	NEGATIVE	0	8
8_31_664	Ehi, Tonio! accostate l'uscio, e salite pure, che vengo.»	NEUTRAL	0	8
8_32_665	Tonio, di dentro, rispose di sì; e Perpetua continuò la sua narrazione appassionata.	NEUTRAL	0	8
8_33_666	In faccia all'uscio di don Abbondio, s'apriva, tra due casipole, una stradetta, che, finite quelle, voltava in un campo.	NEUTRAL	0	8
8_34_667	Agnese vi s'avviò, come se volesse tirarsi alquanto in disparte, per parlar più liberamente; e Perpetua dietro.	NEUTRAL	0	8
8_35_668	Quand'ebbero voltato, e furono in luogo, donde non si poteva più veder ciò che accadesse davanti alla casa di don Abbondio, Agnese tossì forte.	NEUTRAL	0	8
8_36_669	Era il segnale: Renzo lo sentì, fece coraggio a Lucia, con una stretta di braccio; e tutt'e due, in punta di piedi, vennero avanti, rasentando il muro, zitti zitti; arrivarono all'uscio, lo spinsero adagino adagino; cheti e chinati, entraron nell'andito, dov'erano i due fratelli, ad aspettarli.	MIXED	0	8
8_37_670	Renzo accostò di nuovo l'uscio pian piano; e tutt'e quattro su per le scale, non facendo rumore neppur per uno.	NEGATIVE	0	8
8_38_671	Giunti sul pianerottolo, i due fratelli s'avvicinarono all'uscio della stanza, ch'era di fianco alla scala; gli sposi si strinsero al muro.	NEGATIVE	0	8
8_39_672	«Deo gratias,» disse Tonio, a voce chiara.	NEUTRAL	0	8
8_40_673	«Tonio, eh?	NEUTRAL	0	8
8_41_674	Entrate,» rispose la voce di dentro.	NEUTRAL	0	8
8_42_675	Il chiamato aprì l'uscio, appena quanto bastava per poter passar lui e il fratello, a un per volta.	NEUTRAL	0	8
8_43_676	La striscia di luce, che uscì d'improvviso per quella apertura, e si disegnò sul pavimento oscuro del pianerottolo, fece riscoter Lucia, come se fosse scoperta.	NEGATIVE	0	8
8_44_677	Entrati i fratelli, Tonio si tirò dietro l'uscio: gli sposi rimasero immobili nelle tenebre, con l'orecchie tese, tenendo il fiato: il rumore più forte era il martellar che faceva il povero cuore di Lucia.	NEGATIVE	0	8
8_45_678	Don Abbondio stava, come abbiam detto, sur una vecchia seggiola, ravvolto in una vecchia zimarra, con in capo una vecchia papalina, che gli faceva cornice intorno alla faccia, al lume scarso d'una piccola lucerna.	NEUTRAL	0	8
8_46_679	Due folte ciocche di capelli, che gli scappavano fuor della papalina, due folti sopraccigli, due folti baffi, un folto pizzo, tutti canuti, e sparsi su quella faccia bruna e rugosa, potevano assomigliarsi a cespugli coperti di neve, sporgenti da un dirupo, al chiaro di luna.	NEUTRAL	0	8
8_47_680	«Ah! ah!» fu il suo saluto, mentre si levava gli occhiali, e li riponeva nel libricciolo.	NEGATIVE	0	8
8_48_681	«Dirà il signor curato, che son venuto tardi,» disse Tonio, inchinandosi, come pure fece, ma più goffamente, Gervaso.	NEGATIVE	0	8
8_49_682	«Sicuro ch'è tardi: tardi in tutte le maniere.	NEGATIVE	0	8
8_50_683	Lo sapete, che sono ammalato?»	NEGATIVE	0	8
8_51_684	«Oh! mi dispiace.»	NEGATIVE	0	8
8_52_685	«L'avrete sentito dire; sono ammalato, e non so quando potrò lasciarmi vedere…	NEGATIVE	0	8
8_53_686	Ma perché vi siete condotto dietro quel… quel figliuolo?»	NEGATIVE	0	8
8_54_687	«Così per compagnia, signor curato.»	NEUTRAL	0	8
8_55_688	«Basta, vediamo.»	NEGATIVE	0	8
8_56_689	«Son venticinque berlinghe nuove, di quelle col sant'Ambrogio a cavallo,» disse Tonio, levandosi un involtino di tasca.	NEUTRAL	0	8
